"ensembl_gene_id"	"drerio_homolog_ensembl_gene"	"drerio_homolog_orthology_confidence"	"drerio_homolog_orthology_type"	"drerio_homolog_associated_gene_name"	"external_gene_name"
"46824"	"ENSMUSG00000099083"	"ENSDARG00000055481"	0	"ortholog_one2many"	"atf7b"	"Atf7"
"46825"	"ENSMUSG00000099083"	"ENSDARG00000011298"	0	"ortholog_one2many"	"atf7a"	"Atf7"
"46826"	"ENSMUSG00000084408"	NA	NA	NA	NA	"Gm11870"
"46827"	"ENSMUSG00000081679"	NA	NA	NA	NA	"Gm11874"
"46828"	"ENSMUSG00000041135"	"ENSDARG00000112870"	0	"ortholog_one2many"	NA	"Ripk2"
"46829"	"ENSMUSG00000041135"	"ENSDARG00000104290"	0	"ortholog_one2many"	"ripk2"	"Ripk2"
"46830"	"ENSMUSG00000119971"	NA	NA	NA	NA	"Gm56821"
"46831"	"ENSMUSG00000119975"	NA	NA	NA	NA	"9530004M14Rik"
"46832"	"ENSMUSG00000085409"	NA	NA	NA	NA	"Gm16155"
"46833"	"ENSMUSG00000120008"	NA	NA	NA	NA	"Gm56822"
"46834"	"ENSMUSG00000120064"	NA	NA	NA	NA	"Gm56823"
"46835"	"ENSMUSG00000053420"	NA	NA	NA	NA	"Gm4792"
"46836"	"ENSMUSG00000097520"	NA	NA	NA	NA	"4930488L21Rik"
"46837"	"ENSMUSG00000058071"	NA	NA	NA	NA	"Or6c219"
"46838"	"ENSMUSG00000040797"	"ENSDARG00000099850"	0	"ortholog_one2many"	"IQSEC3"	"Iqsec3"
"46839"	"ENSMUSG00000040797"	"ENSDARG00000093091"	0	"ortholog_one2many"	"IQSEC3"	"Iqsec3"
"46840"	"ENSMUSG00000110575"	NA	NA	NA	NA	"6330537M06Rik"
"46841"	"ENSMUSG00000039834"	"ENSDARG00000076920"	0	"ortholog_one2one"	"ZNF335"	"Zfp335"
"46842"	"ENSMUSG00000094295"	NA	NA	NA	NA	"Or10u4"
"46843"	"ENSMUSG00000120025"	NA	NA	NA	NA	"Gm56824"
"46844"	"ENSMUSG00000109669"	NA	NA	NA	NA	"Gm45472"
"46845"	"ENSMUSG00000120359"	NA	NA	NA	NA	"Gm56825"
"46846"	"ENSMUSG00000095608"	NA	NA	NA	NA	"Or10u3"
"46847"	"ENSMUSG00000097882"	NA	NA	NA	NA	"0610038B21Rik"
"46848"	"ENSMUSG00000094632"	NA	NA	NA	NA	"Gm10310"
"46849"	"ENSMUSG00000107423"	NA	NA	NA	NA	"Gm43977"
"46850"	"ENSMUSG00000112331"	NA	NA	NA	NA	"Gm33035"
"46851"	"ENSMUSG00000097534"	NA	NA	NA	NA	"Gm16675"
"46852"	"ENSMUSG00000112083"	NA	NA	NA	NA	"Gm47107"
"46853"	"ENSMUSG00000098329"	NA	NA	NA	NA	"Mir6966"
"46854"	"ENSMUSG00000055891"	NA	NA	NA	NA	"Ubl4b"
"46855"	"ENSMUSG00000077315"	NA	NA	NA	NA	"Gm24172"
"46856"	"ENSMUSG00000071202"	"ENSDARG00000030095"	0	"ortholog_one2one"	NA	"Ccdc78"
"46857"	"ENSMUSG00000111941"	NA	NA	NA	NA	"Gm33263"
"46858"	"ENSMUSG00000120300"	NA	NA	NA	NA	"Gm56828"
"46859"	"ENSMUSG00000097308"	NA	NA	NA	NA	"Gm6410"
"46860"	"ENSMUSG00000015947"	NA	NA	NA	NA	"Fcgr1"
"46861"	"ENSMUSG00002075553"	NA	NA	NA	NA	"Gm56226"
"46862"	"ENSMUSG00000089712"	NA	NA	NA	NA	"Gm15889"
"46863"	"ENSMUSG00000019944"	"ENSDARG00000079468"	0	"ortholog_one2one"	"RHOBTB1"	"Rhobtb1"
"46864"	"ENSMUSG00000083725"	NA	NA	NA	NA	"Gm11865"
"46865"	"ENSMUSG00000103595"	NA	NA	NA	NA	"Gm37355"
"46866"	"ENSMUSG00000080065"	NA	NA	NA	NA	"Gm11864"
"46867"	"ENSMUSG00000086072"	NA	NA	NA	NA	"Gm11861"
"46868"	"ENSMUSG00000097393"	NA	NA	NA	NA	"D030068K23Rik"
"46869"	"ENSMUSG00000096423"	NA	NA	NA	NA	"Gm24978"
"46870"	"ENSMUSG00000083229"	NA	NA	NA	NA	"Gm11862"
"46871"	"ENSMUSG00000064619"	NA	NA	NA	NA	"Gm23975"
"46872"	"ENSMUSG00000082994"	NA	NA	NA	NA	"Gm11848"
"46873"	"ENSMUSG00000082552"	NA	NA	NA	NA	"Gm11850"
"46874"	"ENSMUSG00000083572"	NA	NA	NA	NA	"Gm11849"
"46875"	"ENSMUSG00002075852"	NA	NA	NA	NA	"Gm56227"
"46876"	"ENSMUSG00000085478"	NA	NA	NA	NA	"Gm11851"
"46877"	"ENSMUSG00000028226"	"ENSDARG00000116438"	0	"ortholog_one2many"	NA	"Mmp16"
"46878"	"ENSMUSG00000028226"	"ENSDARG00000058876"	0	"ortholog_one2many"	"MMP16"	"Mmp16"
"46879"	"ENSMUSG00000120585"	NA	NA	NA	NA	"Gm6360"
"46880"	"ENSMUSG00000057411"	"ENSDARG00000041223"	0	"ortholog_one2one"	"antkmt"	"Antkmt"
"46881"	"ENSMUSG00000120587"	NA	NA	NA	NA	"Gm56831"
"46882"	"ENSMUSG00000054618"	NA	NA	NA	NA	"Gm9951"
"46883"	"ENSMUSG00000104736"	NA	NA	NA	NA	"Gm33609"
"46884"	"ENSMUSG00000105850"	NA	NA	NA	NA	"Gm2861"
"46885"	"ENSMUSG00000096957"	NA	NA	NA	NA	"E230013L22Rik"
"46886"	"ENSMUSG00000067161"	NA	NA	NA	NA	"Gm5560"
"46887"	"ENSMUSG00000120062"	NA	NA	NA	NA	"Gm56833"
"46888"	"ENSMUSG00000104717"	NA	NA	NA	NA	"Gm33969"
"46889"	"ENSMUSG00000120151"	NA	NA	NA	NA	"Gm56834"
"46890"	"ENSMUSG00000106825"	NA	NA	NA	NA	"2510016D11Rik"
"46891"	"ENSMUSG00000109127"	NA	NA	NA	NA	"Gm31135"
"46892"	"ENSMUSG00000046000"	NA	NA	NA	NA	"Naa11"
"46893"	"ENSMUSG00000097516"	NA	NA	NA	NA	"4930467D21Rik"
"46894"	"ENSMUSG00000110697"	NA	NA	NA	NA	"Gm31718"
"46895"	"ENSMUSG00000050553"	"ENSDARG00000053456"	0	"ortholog_one2many"	"GK3"	"Gk2"
"46896"	"ENSMUSG00000107923"	NA	NA	NA	NA	"Gm43922"
"46897"	"ENSMUSG00000029601"	"ENSDARG00000035551"	0	"ortholog_one2one"	"iqcd"	"Iqcd"
"46898"	"ENSMUSG00000120645"	NA	NA	NA	NA	"Gm29688"
"46899"	"ENSMUSG00000108223"	NA	NA	NA	NA	"Gm43933"
"46900"	"ENSMUSG00000107752"	NA	NA	NA	NA	"Gm43934"
"46901"	"ENSMUSG00000110554"	NA	NA	NA	NA	"Gm35256"
"46902"	"ENSMUSG00000107438"	NA	NA	NA	NA	"Gm43945"
"46903"	"ENSMUSG00000030111"	NA	NA	NA	NA	"A2m"
"46904"	"ENSMUSG00000120710"	NA	NA	NA	NA	"Gm56839"
"46905"	"ENSMUSG00000120101"	NA	NA	NA	NA	"Gm56842"
"46906"	"ENSMUSG00000120126"	NA	NA	NA	NA	"Gm56843"
"46907"	"ENSMUSG00000109827"	NA	NA	NA	NA	"Gm6213"
"46908"	"ENSMUSG00000118135"	NA	NA	NA	NA	"Gm50367"
"46909"	"ENSMUSG00000025738"	"ENSDARG00000060915"	0	"ortholog_one2one"	"fbxl16"	"Fbxl16"
"46910"	"ENSMUSG00000120760"	NA	NA	NA	NA	"Gm56845"
"46911"	"ENSMUSG00000120076"	NA	NA	NA	NA	"Gm31223"
"46912"	"ENSMUSG00000029338"	"ENSDARG00000063011"	0	"ortholog_one2many"	"antxr2b"	"Antxr2"
"46913"	"ENSMUSG00000029338"	"ENSDARG00000104118"	1	"ortholog_one2many"	"antxr2a"	"Antxr2"
"46914"	"ENSMUSG00000119427"	NA	NA	NA	NA	"Gm24830"
"46915"	"ENSMUSG00000097851"	NA	NA	NA	NA	"Platr30"
"46916"	"ENSMUSG00000110684"	NA	NA	NA	NA	"Gm45866"
"46917"	"ENSMUSG00000120146"	NA	NA	NA	NA	"Gm30925"
"46918"	"ENSMUSG00000097807"	NA	NA	NA	NA	"Gm26553"
"46919"	"ENSMUSG00000120793"	NA	NA	NA	NA	"Gm39167"
"46920"	"ENSMUSG00000118876"	NA	NA	NA	NA	"Rnu1b1"
"46921"	"ENSMUSG00000120253"	NA	NA	NA	NA	"Gm30660"
"46922"	"ENSMUSG00000119030"	NA	NA	NA	NA	"Rnu1b2"
"46923"	"ENSMUSG00000097539"	NA	NA	NA	NA	"4930477E14Rik"
"46924"	"ENSMUSG00000026999"	"ENSDARG00000012222"	1	"ortholog_one2one"	"nup35"	"Nup35"
"46925"	"ENSMUSG00000025737"	"ENSDARG00000025507"	0	"ortholog_one2one"	"wdr24"	"Wdr24"
"46926"	"ENSMUSG00000097299"	NA	NA	NA	NA	"Gm26654"
"46927"	"ENSMUSG00000120484"	NA	NA	NA	NA	"Gm56846"
"46928"	"ENSMUSG00000097041"	NA	NA	NA	NA	"Pafah1b1-ps1"
"46929"	"ENSMUSG00000109714"	NA	NA	NA	NA	"Gm35021"
"46930"	"ENSMUSG00000095836"	NA	NA	NA	NA	"Gm21960"
"46931"	"ENSMUSG00000118406"	NA	NA	NA	NA	"Terc"
"46932"	"ENSMUSG00002075569"	NA	NA	NA	NA	"Terc"
"46933"	"ENSMUSG00000119563"	NA	NA	NA	NA	"Gm24136"
"46934"	"ENSMUSG00000046317"	NA	NA	NA	NA	"BC107364"
"46935"	"ENSMUSG00000119774"	NA	NA	NA	NA	"Gm57479"
"46936"	"ENSMUSG00000104642"	NA	NA	NA	NA	"Gm9207"
"46937"	"ENSMUSG00000041052"	"ENSDARG00000037097"	0	"ortholog_many2many"	"slc7a2"	"Slc7a13"
"46938"	"ENSMUSG00000041052"	"ENSDARG00000099111"	0	"ortholog_many2many"	"zgc:175280"	"Slc7a13"
"46939"	"ENSMUSG00000041052"	"ENSDARG00000040610"	0	"ortholog_many2many"	NA	"Slc7a13"
"46940"	"ENSMUSG00000041052"	"ENSDARG00000020278"	0	"ortholog_many2many"	"si:dkeyp-120h9.1"	"Slc7a13"
"46941"	"ENSMUSG00000041052"	"ENSDARG00000071384"	0	"ortholog_many2many"	NA	"Slc7a13"
"46942"	"ENSMUSG00000106429"	NA	NA	NA	NA	"Gm10685"
"46943"	"ENSMUSG00000110246"	NA	NA	NA	NA	"C130073E24Rik"
"46944"	"ENSMUSG00000118677"	NA	NA	NA	NA	"Rnu1b6"
"46945"	"ENSMUSG00000106641"	NA	NA	NA	NA	"Gm43534"
"46946"	"ENSMUSG00002074915"	NA	NA	NA	NA	"Gm55007"
"46947"	"ENSMUSG00000100706"	NA	NA	NA	NA	"Gm19744"
"46948"	"ENSMUSG00000118698"	NA	NA	NA	NA	"Gm25890"
"46949"	"ENSMUSG00000118936"	NA	NA	NA	NA	"Gm22614"
"46950"	"ENSMUSG00000038403"	"ENSDARG00000030494"	0	"ortholog_one2one"	"hjv"	"Hjv"
"46951"	"ENSMUSG00000028238"	NA	NA	NA	NA	"Atp6v0d2"
"46952"	"ENSMUSG00000025736"	"ENSDARG00000104841"	0	"ortholog_one2one"	"JMJD8"	"Jmjd8"
"46953"	"ENSMUSG00000074398"	NA	NA	NA	NA	"Gm15441"
"46954"	"ENSMUSG00000097357"	NA	NA	NA	NA	"Gm16793"
"46955"	"ENSMUSG00000107998"	NA	NA	NA	NA	"Gm44018"
"46956"	"ENSMUSG00000108022"	"ENSDARG00000056530"	0	"ortholog_many2many"	"CPAMD8"	"Gm7298"
"46957"	"ENSMUSG00000108022"	"ENSDARG00000008835"	0	"ortholog_many2many"	"si:dkey-46g23.5"	"Gm7298"
"46958"	"ENSMUSG00000108022"	"ENSDARG00000078757"	0	"ortholog_many2many"	NA	"Gm7298"
"46959"	"ENSMUSG00000108022"	"ENSDARG00000041685"	0	"ortholog_many2many"	NA	"Gm7298"
"46960"	"ENSMUSG00000108022"	"ENSDARG00000115205"	0	"ortholog_many2many"	"zgc:171445"	"Gm7298"
"46961"	"ENSMUSG00000108022"	"ENSDARG00000074764"	0	"ortholog_many2many"	NA	"Gm7298"
"46962"	"ENSMUSG00000108022"	"ENSDARG00000100979"	0	"ortholog_many2many"	NA	"Gm7298"
"46963"	"ENSMUSG00000108022"	"ENSDARG00000116005"	0	"ortholog_many2many"	"zgc:171446"	"Gm7298"
"46964"	"ENSMUSG00000108022"	"ENSDARG00000056314"	0	"ortholog_many2many"	"a2ml"	"Gm7298"
"46965"	"ENSMUSG00000108022"	"ENSDARG00000097105"	0	"ortholog_many2many"	NA	"Gm7298"
"46966"	"ENSMUSG00000108022"	"ENSDARG00000078183"	0	"ortholog_many2many"	NA	"Gm7298"
"46967"	"ENSMUSG00000108022"	"ENSDARG00000075737"	0	"ortholog_many2many"	"zgc:165518"	"Gm7298"
"46968"	"ENSMUSG00000108022"	"ENSDARG00000093199"	0	"ortholog_many2many"	NA	"Gm7298"
"46969"	"ENSMUSG00000108022"	"ENSDARG00000115817"	0	"ortholog_many2many"	NA	"Gm7298"
"46970"	"ENSMUSG00000108022"	"ENSDARG00000041645"	0	"ortholog_many2many"	"sb:cb37"	"Gm7298"
"46971"	"ENSMUSG00000038393"	"ENSDARG00000070000"	0	"ortholog_one2many"	"txnipb"	"Txnip"
"46972"	"ENSMUSG00000038393"	"ENSDARG00000036107"	0	"ortholog_one2many"	"txnipa"	"Txnip"
"46973"	"ENSMUSG00000104168"	NA	NA	NA	NA	"Gm38250"
"46974"	"ENSMUSG00000073988"	"ENSDARG00000027584"	0	"ortholog_one2one"	"ttpa"	"Ttpa"
"46975"	"ENSMUSG00000108961"	NA	NA	NA	NA	"Gm32540"
"46976"	"ENSMUSG00000120055"	NA	NA	NA	NA	"Gm39150"
"46977"	"ENSMUSG00000100605"	NA	NA	NA	NA	"Gm29243"
"46978"	"ENSMUSG00000029600"	NA	NA	NA	NA	"Rita1"
"46979"	"ENSMUSG00000120747"	NA	NA	NA	NA	"Gm56847"
"46980"	"ENSMUSG00000120501"	NA	NA	NA	NA	"Gm34911"
"46981"	"ENSMUSG00000097776"	NA	NA	NA	NA	"Gm26795"
"46982"	"ENSMUSG00000059908"	"ENSDARG00000056530"	0	"ortholog_many2many"	"CPAMD8"	"Mug1"
"46983"	"ENSMUSG00000059908"	"ENSDARG00000008835"	0	"ortholog_many2many"	"si:dkey-46g23.5"	"Mug1"
"46984"	"ENSMUSG00000059908"	"ENSDARG00000078757"	0	"ortholog_many2many"	NA	"Mug1"
"46985"	"ENSMUSG00000059908"	"ENSDARG00000041685"	0	"ortholog_many2many"	NA	"Mug1"
"46986"	"ENSMUSG00000059908"	"ENSDARG00000115205"	0	"ortholog_many2many"	"zgc:171445"	"Mug1"
"46987"	"ENSMUSG00000059908"	"ENSDARG00000074764"	0	"ortholog_many2many"	NA	"Mug1"
"46988"	"ENSMUSG00000059908"	"ENSDARG00000100979"	0	"ortholog_many2many"	NA	"Mug1"
"46989"	"ENSMUSG00000059908"	"ENSDARG00000116005"	0	"ortholog_many2many"	"zgc:171446"	"Mug1"
"46990"	"ENSMUSG00000059908"	"ENSDARG00000056314"	0	"ortholog_many2many"	"a2ml"	"Mug1"
"46991"	"ENSMUSG00000059908"	"ENSDARG00000097105"	0	"ortholog_many2many"	NA	"Mug1"
"46992"	"ENSMUSG00000059908"	"ENSDARG00000078183"	0	"ortholog_many2many"	NA	"Mug1"
"46993"	"ENSMUSG00000059908"	"ENSDARG00000075737"	0	"ortholog_many2many"	"zgc:165518"	"Mug1"
"46994"	"ENSMUSG00000059908"	"ENSDARG00000093199"	0	"ortholog_many2many"	NA	"Mug1"
"46995"	"ENSMUSG00000059908"	"ENSDARG00000115817"	0	"ortholog_many2many"	NA	"Mug1"
"46996"	"ENSMUSG00000059908"	"ENSDARG00000041645"	0	"ortholog_many2many"	"sb:cb37"	"Mug1"
"46997"	"ENSMUSG00000120129"	NA	NA	NA	NA	"Gm56848"
"46998"	"ENSMUSG00000002546"	"ENSDARG00000063197"	1	"ortholog_one2one"	"golga2"	"Golga2"
"46999"	"ENSMUSG00000119998"	NA	NA	NA	NA	"Gm56849"
"47000"	"ENSMUSG00000090622"	NA	NA	NA	NA	"A930033H14Rik"
"47001"	"ENSMUSG00000120810"	NA	NA	NA	NA	"Gm30713"
"47002"	"ENSMUSG00000112798"	NA	NA	NA	NA	"Gm40685"
"47003"	"ENSMUSG00000120204"	NA	NA	NA	NA	"Gm56850"
"47004"	"ENSMUSG00000073987"	"ENSDARG00000105118"	0	"ortholog_one2one"	"GGH"	"Ggh"
"47005"	"ENSMUSG00000019942"	"ENSDARG00000087554"	1	"ortholog_one2one"	"cdk1"	"Cdk1"
"47006"	"ENSMUSG00000065111"	NA	NA	NA	NA	"Gm25141"
"47007"	"ENSMUSG00000036305"	NA	NA	NA	NA	"Rpl39-ps"
"47008"	"ENSMUSG00000116056"	NA	NA	NA	NA	"Gm4544"
"47009"	"ENSMUSG00000119995"	NA	NA	NA	NA	"Gm53435"
"47010"	"ENSMUSG00000087111"	NA	NA	NA	NA	"Gm11399"
"47011"	"ENSMUSG00000029335"	"ENSDARG00000060526"	1	"ortholog_one2one"	"bmp3"	"Bmp3"
"47012"	"ENSMUSG00000110419"	NA	NA	NA	NA	"AW046200"
"47013"	"ENSMUSG00000081208"	NA	NA	NA	NA	"Gm11400"
"47014"	"ENSMUSG00000020524"	"ENSDARG00000021352"	0	"ortholog_one2many"	"gria1a"	"Gria1"
"47015"	"ENSMUSG00000020524"	"ENSDARG00000032714"	0	"ortholog_one2many"	"gria1b"	"Gria1"
"47016"	"ENSMUSG00000039615"	"ENSDARG00000045228"	0	"ortholog_one2one"	"stub1"	"Stub1"
"47017"	"ENSMUSG00000062683"	NA	NA	NA	NA	"Atp5mc2"
"47018"	"ENSMUSG00000086390"	NA	NA	NA	NA	"1810019D21Rik"
"47019"	"ENSMUSG00000029599"	"ENSDARG00000105286"	0	"ortholog_one2one"	"ddx54"	"Ddx54"
"47020"	"ENSMUSG00000087610"	NA	NA	NA	NA	"Gm16253"
"47021"	"ENSMUSG00000090338"	NA	NA	NA	NA	"Gm17081"
"47022"	"ENSMUSG00000118458"	NA	NA	NA	NA	"Gm10599"
"47023"	"ENSMUSG00000118425"	NA	NA	NA	NA	"Gm50470"
"47024"	"ENSMUSG00000028104"	NA	NA	NA	NA	"Polr3gl"
"47025"	"ENSMUSG00000076009"	NA	NA	NA	NA	"Mir688"
"47026"	"ENSMUSG00000055761"	NA	NA	NA	NA	"Nkain3"
"47027"	"ENSMUSG00000116376"	NA	NA	NA	NA	"Tmem249"
"47028"	"ENSMUSG00000097150"	NA	NA	NA	NA	"Gm26513"
"47029"	"ENSMUSG00000121873"	NA	NA	NA	NA	"1700031M16Rik"
"47030"	"ENSMUSG00000095675"	NA	NA	NA	NA	"Ccl21b"
"47031"	"ENSMUSG00000054612"	"ENSDARG00000043275"	0	"ortholog_one2one"	"mgmt"	"Mgmt"
"47032"	"ENSMUSG00000109721"	NA	NA	NA	NA	"Gm45280"
"47033"	"ENSMUSG00000086017"	NA	NA	NA	NA	"Gm11872"
"47034"	"ENSMUSG00000109326"	NA	NA	NA	NA	"Gm9165"
"47035"	"ENSMUSG00000093076"	NA	NA	NA	NA	"Mir3082"
"47036"	"ENSMUSG00000120308"	NA	NA	NA	NA	"Gm56915"
"47037"	"ENSMUSG00000112509"	NA	NA	NA	NA	"Gm47211"
"47038"	"ENSMUSG00000036560"	"ENSDARG00000020493"	0	"ortholog_many2many"	"lgi1a"	"Lgi4"
"47039"	"ENSMUSG00000036560"	"ENSDARG00000058421"	0	"ortholog_many2many"	"lgi1b"	"Lgi4"
"47040"	"ENSMUSG00000036560"	"ENSDARG00000092834"	0	"ortholog_many2many"	NA	"Lgi4"
"47041"	"ENSMUSG00000118433"	NA	NA	NA	NA	"Gm50471"
"47042"	"ENSMUSG00000025735"	"ENSDARG00000087040"	1	"ortholog_one2one"	"rhbdl1"	"Rhbdl1"
"47043"	"ENSMUSG00000111899"	NA	NA	NA	NA	"Gm18636"
"47044"	"ENSMUSG00000081964"	NA	NA	NA	NA	"Gm11873"
"47045"	"ENSMUSG00000112877"	NA	NA	NA	NA	"Gm47537"
"47046"	"ENSMUSG00000096327"	NA	NA	NA	NA	"Gm21980"
"47047"	"ENSMUSG00000049097"	NA	NA	NA	NA	"Ankrd34a"
"47048"	"ENSMUSG00000083315"	NA	NA	NA	NA	"Gm11871"
"47049"	"ENSMUSG00000034758"	NA	NA	NA	NA	"Tle6"
"47050"	"ENSMUSG00000094695"	NA	NA	NA	NA	"Gm21953"
"47051"	"ENSMUSG00000107735"	NA	NA	NA	NA	"Gm44173"
"47052"	"ENSMUSG00000097174"	NA	NA	NA	NA	"Gm4890"
"47053"	"ENSMUSG00000049288"	NA	NA	NA	NA	"Lix1l"
"47054"	"ENSMUSG00000108083"	NA	NA	NA	NA	"Mug4-ps"
"47055"	"ENSMUSG00000083654"	NA	NA	NA	NA	"Gm11875"
"47056"	"ENSMUSG00000082672"	NA	NA	NA	NA	"Gm11876"
"47057"	"ENSMUSG00000093996"	NA	NA	NA	NA	"Spata31f1c"
"47058"	"ENSMUSG00000086451"	NA	NA	NA	NA	"4933431K23Rik"
"47059"	"ENSMUSG00000095234"	NA	NA	NA	NA	"Gm21586"
"47060"	"ENSMUSG00000000693"	"ENSDARG00000039563"	0	"ortholog_one2many"	"loxl3b"	"Loxl3"
"47061"	"ENSMUSG00000000693"	"ENSDARG00000076306"	0	"ortholog_one2many"	"loxl3a"	"Loxl3"
"47062"	"ENSMUSG00000038374"	"ENSDARG00000016516"	0	"ortholog_one2many"	"rbm8a"	"Rbm8a"
"47063"	"ENSMUSG00000040478"	"ENSDARG00000078701"	1	"ortholog_one2one"	"prdm13"	"Prdm13"
"47064"	"ENSMUSG00000109113"	NA	NA	NA	NA	"Gm32916"
"47065"	"ENSMUSG00000108847"	NA	NA	NA	NA	"B830042I05Rik"
"47066"	"ENSMUSG00000098492"	NA	NA	NA	NA	"Gm19353"
"47067"	"ENSMUSG00000120485"	NA	NA	NA	NA	"Gm35340"
"47068"	"ENSMUSG00000044141"	NA	NA	NA	NA	"E130201H02Rik"
"47069"	"ENSMUSG00000098893"	NA	NA	NA	NA	"Gm17828"
"47070"	"ENSMUSG00000093593"	NA	NA	NA	NA	"Gm20683"
"47071"	"ENSMUSG00000108911"	NA	NA	NA	NA	"Gm45113"
"47072"	"ENSMUSG00000110409"	NA	NA	NA	NA	"Gm9908"
"47073"	"ENSMUSG00000102225"	NA	NA	NA	NA	"Gm37983"
"47074"	"ENSMUSG00000109304"	NA	NA	NA	NA	"Gm45112"
"47075"	"ENSMUSG00000103133"	NA	NA	NA	NA	"Gm37303"
"47076"	"ENSMUSG00000120616"	NA	NA	NA	NA	"Gm56851"
"47077"	"ENSMUSG00000093909"	NA	NA	NA	NA	"Gm3883"
"47078"	"ENSMUSG00000109507"	NA	NA	NA	NA	"Gm18559"
"47079"	"ENSMUSG00000103388"	NA	NA	NA	NA	"Gm37581"
"47080"	"ENSMUSG00000120908"	NA	NA	NA	NA	"Gm39283"
"47081"	"ENSMUSG00000109068"	NA	NA	NA	NA	"Gm45207"
"47082"	"ENSMUSG00000102925"	NA	NA	NA	NA	"Gm37150"
"47083"	"ENSMUSG00000098959"	NA	NA	NA	NA	"Gm27230"
"47084"	"ENSMUSG00000031736"	NA	NA	NA	NA	"Crnde"
"47085"	"ENSMUSG00000109203"	NA	NA	NA	NA	"Gm32849"
"47086"	"ENSMUSG00000095779"	NA	NA	NA	NA	"Gm53189"
"47087"	"ENSMUSG00000094066"	NA	NA	NA	NA	"Spata31f1b"
"47088"	"ENSMUSG00000025733"	"ENSDARG00000056328"	0	"ortholog_one2one"	"rhot2"	"Rhot2"
"47089"	"ENSMUSG00000108950"	NA	NA	NA	NA	"9130015G15Rik"
"47090"	"ENSMUSG00000098801"	NA	NA	NA	NA	"Gm27255"
"47091"	"ENSMUSG00000118603"	NA	NA	NA	NA	"Gm52989"
"47092"	"ENSMUSG00000103834"	NA	NA	NA	NA	"Gm37613"
"47093"	"ENSMUSG00000099019"	NA	NA	NA	NA	"Gm27254"
"47094"	"ENSMUSG00000096596"	NA	NA	NA	NA	"Ccl21e"
"47095"	"ENSMUSG00000109051"	NA	NA	NA	NA	"Gm44913"
"47096"	"ENSMUSG00000102148"	NA	NA	NA	NA	"Gm38059"
"47097"	"ENSMUSG00000032221"	"ENSDARG00000060169"	0	"ortholog_one2one"	"mns1"	"Mns1"
"47098"	"ENSMUSG00000057092"	NA	NA	NA	NA	"Fxyd3"
"47099"	"ENSMUSG00000099035"	NA	NA	NA	NA	"Mir7040"
"47100"	"ENSMUSG00000028102"	"ENSDARG00000069147"	0	"ortholog_one2one"	"pex11b"	"Pex11b"
"47101"	"ENSMUSG00000068329"	"ENSDARG00000088743"	0	"ortholog_one2many"	NA	"Htra2"
"47102"	"ENSMUSG00000068329"	"ENSDARG00000093005"	0	"ortholog_one2many"	NA	"Htra2"
"47103"	"ENSMUSG00000068329"	"ENSDARG00000115120"	0	"ortholog_one2many"	NA	"Htra2"
"47104"	"ENSMUSG00000068329"	"ENSDARG00000094403"	0	"ortholog_one2many"	"HTRA2"	"Htra2"
"47105"	"ENSMUSG00000068329"	"ENSDARG00000094749"	0	"ortholog_one2many"	"HTRA2"	"Htra2"
"47106"	"ENSMUSG00000068329"	"ENSDARG00000111633"	0	"ortholog_one2many"	"HTRA2"	"Htra2"
"47107"	"ENSMUSG00000068329"	"ENSDARG00000092625"	0	"ortholog_one2many"	NA	"Htra2"
"47108"	"ENSMUSG00000068329"	"ENSDARG00000116494"	0	"ortholog_one2many"	NA	"Htra2"
"47109"	"ENSMUSG00000068329"	"ENSDARG00000092202"	0	"ortholog_one2many"	"HTRA2"	"Htra2"
"47110"	"ENSMUSG00000068329"	"ENSDARG00000092094"	0	"ortholog_one2many"	NA	"Htra2"
"47111"	"ENSMUSG00000068329"	"ENSDARG00000094741"	0	"ortholog_one2many"	"HTRA2"	"Htra2"
"47112"	"ENSMUSG00000068329"	"ENSDARG00000095314"	0	"ortholog_one2many"	NA	"Htra2"
"47113"	"ENSMUSG00000068329"	"ENSDARG00000092380"	0	"ortholog_one2many"	"HTRA2"	"Htra2"
"47114"	"ENSMUSG00000068329"	"ENSDARG00000115106"	0	"ortholog_one2many"	"HTRA2"	"Htra2"
"47115"	"ENSMUSG00000068329"	"ENSDARG00000094236"	0	"ortholog_one2many"	NA	"Htra2"
"47116"	"ENSMUSG00000068329"	"ENSDARG00000076713"	0	"ortholog_one2many"	"HTRA2"	"Htra2"
"47117"	"ENSMUSG00000068329"	"ENSDARG00000070138"	0	"ortholog_one2many"	NA	"Htra2"
"47118"	"ENSMUSG00000068329"	"ENSDARG00000094995"	0	"ortholog_one2many"	"HTRA2"	"Htra2"
"47119"	"ENSMUSG00000068329"	"ENSDARG00000095687"	0	"ortholog_one2many"	NA	"Htra2"
"47120"	"ENSMUSG00000068329"	"ENSDARG00000069909"	0	"ortholog_one2many"	"HTRA2"	"Htra2"
"47121"	"ENSMUSG00000068329"	"ENSDARG00000094878"	0	"ortholog_one2many"	NA	"Htra2"
"47122"	"ENSMUSG00000068329"	"ENSDARG00000092133"	0	"ortholog_one2many"	"HTRA2"	"Htra2"
"47123"	"ENSMUSG00000068329"	"ENSDARG00000095545"	0	"ortholog_one2many"	"HTRA2"	"Htra2"
"47124"	"ENSMUSG00000068329"	"ENSDARG00000092061"	0	"ortholog_one2many"	"HTRA2"	"Htra2"
